芙蕾央卫,#genre#
CHC动作电影HD,http://8.138.7.223/tv/hot.php?id=66
求索纪录,http://111.22.153.159:35455/itv/2000000004000000010.m3u8?cdn=hnbblive
求索科学,http://111.22.153.159:35455/itv/2000000004000000011.m3u8?cdn=hnbblive
求索生活,http://111.22.153.159:35455/itv/2000000004000000008.m3u8?cdn=hnbblive
求索动物,http://111.22.153.159:35455/itv/2000000004000000009.m3u8?cdn=hnbblive
纪实科教8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8
爱上4K,http://wouu.net:9977/udp/239.93.0.97:5140
华数4K,http://111.22.153.159:35455/itv/2000000004000000014.m3u8?cdn=hnbblive
纯享4K,http://111.22.153.159:35455/itv/1000000004000011651.m3u8?cdn=ystenlive
求索纪录4K,http://tvbox6.icu/tv/gdmzyd.php?id=104
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
搜狐剧场,https://hdl-vip-ws.qf.56.com/live/lc_11730.flv
1905电影网,http://150.138.77.132:10037/1905电影网.php?id=1905a
中国电影频道,https://live.tvfix.org/live/cmc/index.m3u8
美亚电影台,https://live.tvfix.org/live/mydy/index.m3u8
漫威电影,http://1.94.31.214:35455/douyu/6140589
精彩影视,http://111.22.153.159:35455/itv/6000000006000320630.m3u8?cdn=wasusyt
中国天气,http://111.22.153.159:35455/itv/5000000005000031974.m3u8?cdn=bestzb
纪实科教,http://120.76.248.139/live/bfgd/4200000113.m3u8
金鹰纪实,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226667/1.m3u8
新视觉HD,http://120.76.248.139/live/bfgd/4200000249.m3u8
茶友频道,http://111.22.153.159:35455/itv/5000000011000031209.m3u8?cdn=bestzb
快乐垂钓,http://111.22.153.159:35455/itv/5000000011000031206.m3u8?cdn=bestzb
劲爆体育,http://111.22.153.159:35455/itv/5000000002000029972.m3u8?cdn=bestzb
魅力足球,http://111.22.153.159:35455/itv/5000000011000031207.m3u8?cdn=bestzb
五星体育,http://111.22.153.159:35455/itv/5000000010000017540.m3u8?cdn=bestzb
第一财经,http://111.22.153.159:35455/itv/5000000010000027146.m3u8?cdn=bestzb
纪实人文,http://111.22.153.159:35455/itv/5000000004000010282.m3u8?cdn=bestzb
哒啵赛事,http://111.22.153.159:35455/itv/1000000001000003775.m3u8?cdn=ystenlive
哒啵电竞,http://111.22.153.159:35455/itv/1000000006000032327.m3u8?cdn=ystenlive
黑莓电影,http://111.22.153.159:35455/itv/1000000004000019624.m3u8?cdn=ystenlive
黑莓动画,http://111.22.153.159:35455/itv/1000000004000021734.m3u8?cdn=ystenlive
乐游频道,http://112.46.105.20:8009/hls/75/index.m3u8
欢笑剧场,http://111.22.153.159:35455/itv/5000000002000009455.m3u8?cdn=bestzb
法治天地,http://111.22.153.159:35455/itv/2000000002000000014.m3u8?cdn=hnbblive
七彩戏剧,http://111.22.153.159:35455/itv/5000000011000031116.m3u8?cdn=bestzb
动漫秀场,http://111.22.153.159:35455/itv/5000000011000031113.m3u8?cdn=bestzb
游戏风云,http://111.22.153.159:35455/itv/5000000011000031114.m3u8?cdn=bestzb
生活时尚,http://111.22.153.159:35455/itv/5000000002000019634.m3u8?cdn=bestzb
都市剧场,http://112.46.105.20:8009/hls/72/index.m3u8
金色学堂,http://111.22.153.159:35455/itv/5000000010000026105.m3u8?cdn=bestzb
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
天元围棋,http://wouu.net:9977/udp/239.93.42.55:5140
睛彩竞技,http://111.22.153.159:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive
睛彩篮球,http://111.22.153.159:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
睛彩青少,http://111.22.153.159:35455/itv/3000000020000011525.m3u8?cdn=FifastbLive
睛彩广场舞,http://111.22.153.159:35455/itv/3000000020000011524.m3u8?cdn=FifastbLive

稳定港澳台,#genre#
鳳凰中文,http://bx.757888.xyz/api.php?id=fhzw
鳳凰資訊,http://bx.757888.xyz/api.php?id=fhzx
鳳凰香港,http://bx.757888.xyz/api.php?id=fhhk
凤凰资讯台,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰中文台,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰香港台,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8
翡翠台,http://bx.757888.xyz/api.php?id=fct
翡翠台备,http://php.jdshipin.com:8880/smt.php?id=jade_twn
明珠台,http://o12.1678520.xyz/hls/mzt/playlist.m3u8
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
莲花卫视,http://8.138.7.223/tv/lotustv.m3u8
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
星空国际,http://iot-mqqt.111yao.cn:8080/live/diyp_starmovies.m3u8
NOW体育3,https://gdfire2.67890123.cn:8088/live/nowty201.m3u8
东森新闻,https://gdfire2.67890123.cn:8088/live/dsxw01.m3u8
中天新闻,https://gdfire2.67890123.cn:8088/live/ztxw01.m3u8
中天新闻,https://gdfire2.67890123.cn:8088/live/ztxw201.m3u8
寰宇新闻台,https://gdfire2.67890123.cn:8088/live/hyxw01.m3u8
NOW新闻频道,https://gdfire2.67890123.cn:8088/live/nowxw01.m3u8
翡翠台,http://mytv.cdn.com.mp/hls/fct/playlist.m3u8
凤凰香港,http://1.95.83.42:9908/fhx.php?id=fhhk
重温经典,http://cdn3.163189.xyz/live/cwjd/stream.m3u8
TVBJ1,https://cdn3.163189.xyz/live/j1/stream.m3u8
HOY77,https://cdn.163189.xyz/live/hoy/stream.m3u8
RTHK-33频道,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK-34频道,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35频道,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
中天新闻,https://gdfire2.67890123.cn:8088/live/ztxw01.m3u8
中天CTI+,https://gdfire2.67890123.cn:8088/live/ztxw201.m3u8
寰宇新闻,https://gdfire2.67890123.cn:8088/live/hyxw01.m3u8
东森新闻,https://gdfire2.67890123.cn:8088/live/dsxw01.m3u8
年代新闻,http://198.16.100.186:8278/niandainews_twn/playlist.m3u8?tid=MBCB9184423891844238&ct=19249&tsum=ac0331d98099429b19c53fe6d20972ec
TVBS News,http://198.16.100.186:8278/tvbs_n/playlist.m3u8?tid=MA4A2233260122332601&ct=19249&tsum=513a9dcb42fa8b98e1792d513dd3e2ee
中视新闻,http://198.16.100.186:8278/zhongshinews_twn/playlist.m3u8?tid=MD0D3377711133777111&ct=19249&tsum=ffaee3fe7040c96643b3c7f12bf2de8d
18台,http://bx.757888.xyz/api.php?id=18
TVB Plus,http://bx.757888.xyz/api.php?id=tvbp
天映經典頻道,http://bx.757888.xyz/api.php?id=tyjd
明珠台,http://bx.757888.xyz/api.php?id=mz
無線新聞台,http://bx.757888.xyz/api.php?id=wxxw
美亞電影台,http://bx.757888.xyz/api.php?id=meiya

超速港澳台,#genre#
翡翠台(1),https://012v4.pendy.dpdns.org/hls/a46a302c-3984-490c-847b-0ead582269e4/playlist.m3u8
明珠台(1),http://o12.1678520.xyz/hls/mzt/playlist.m3u8
鳳凰中文,http://bx.757888.xyz/api.php?id=fhzw
鳳凰資訊,http://bx.757888.xyz/api.php?id=fhzx
鳳凰香港,http://bx.757888.xyz/api.php?id=fhhk
中天新聞台,http://bx.757888.xyz/api.php?id=ztxw
翡翠台,http://erp.giihgtidg.com:8080/live/jade01.m3u8
无线新闻,http://erp.giihgtidg.com:8080/live/wxxw01.m3u8
Now新闻,https://gdfire2.67890123.cn:8088/live/nowxw01.m3u8
Now体育1,http://erp.giihgtidg.com:8080/live/nowty01.m3u8
Now体育2,https://gdfire2.67890123.cn:8088/live/nowty101.m3u8
Now体育3,https://gdfire2.67890123.cn:8088/live/nowty201.m3u8
东森新闻,https://gdfire2.67890123.cn:8088/live/dsxw01.m3u8
中天新闻,https://gdfire2.67890123.cn:8088/live/ztxw01.m3u8
中天新闻2,https://gdfire2.67890123.cn:8088/live/ztxw201.m3u8
寰宇新闻,https://gdfire2.67890123.cn:8088/live/hyxw01.m3u8
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8

时效港澳台,#genre#
凤凰中文,http://api.mytv666.top/api/qwt.php?t=香港频道&id=凤凰中文台
凤凰资讯,http://api.mytv666.top/api/qwt.php?t=香港频道&id=凤凰资讯台
凤凰香港,http://api.mytv666.top/api/qwt.php?t=香港频道&id=凤凰香港台
TVBPlus,http://api.mytv666.top/api/qwt.php?t=香港频道&id=TVBPlus
HOY78,http://api.mytv666.top/api/qwt.php?t=香港频道&id=HOY78
无线新闻台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=TVB无线新闻台
Now新闻台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=Now新闻台
翡翠台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=翡翠台
明珠台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=TVB明珠台
娱乐新闻台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=TVB娱乐新闻
TVB生活台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=TVB生活台
星河国,http://api.mytv666.top/api/qwt.php?t=香港频道&id=TVB星河频道(国)
星河粤,http://api.mytv666.top/api/qwt.php?t=香港频道&id=TVB星河频道(粤)
功夫台国,http://api.mytv666.top/api/qwt.php?t=香港频道&id=TVB功夫台(国)
功夫台粤,http://api.mytv666.top/api/qwt.php?t=香港频道&id=TVB功夫台(粤)
明珠剧集台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=TVBPearlDrama明珠劇集台
TVB1,http://api.mytv666.top/api/qwt.php?t=香港频道&id=TVB1
无线千禧台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=TVB千禧经典
无线经典台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=MyTV千禧经典台
TVBS,http://api.mytv666.top/api/qwt.php?t=香港频道&id=TVBSuperFree
无线亚洲综合台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=亚洲综合娱乐台
无线亚洲剧台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=亚洲剧台
无线华语剧台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=华语剧台
无线戏曲台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=戏曲台
无线粤语片台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=粤语片台
无线少儿,http://api.mytv666.top/api/qwt.php?t=香港频道&id=HandsUP
HOY77,http://api.mytv666.top/api/qwt.php?t=香港频道&id=HOY77
HOY76,http://api.mytv666.top/api/qwt.php?t=香港频道&id=HOY76
有线赛马,http://api.mytv666.top/api/qwt.php?t=香港频道&id=HKC18台
28aI赛马,http://api.mytv666.top/api/qwt.php?t=香港频道&id=28AI智慧赛马
黄金翡翠台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=黄金翡翠台
黄金华剧台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=黃金華劇台
POPC,http://api.mytv666.top/api/qwt.php?t=香港频道&id=POPC
Now爆谷台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=Now爆谷台
Now星影台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=Now星影台
Now华剧台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=Now華劇台
Now剧集台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=Now劇集台
Now紫金台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=NowJelli紫金国际
Now直播台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=Now直播台
Now财经台,http://api.mytv666.top/api/qwt.php?t=香港频道&id=Now财经台
VIUTV-粤,http://api.mytv666.top/api/qwt.php?t=香港频道&id=ViuTV
VIUTV-英,http://api.mytv666.top/api/qwt.php?t=香港频道&id=ViuTV6
RTHK-31,http://api.mytv666.top/api/qwt.php?t=香港频道&id=RTHK31
RTHK-32,http://api.mytv666.top/api/qwt.php?t=香港频道&id=RTHK32
HUB娱家,http://api.mytv666.top/api/qwt.php?t=国外频道&id=娱家台
HUB都会,http://api.mytv666.top/api/qwt.php?t=国外频道&id=都会台
Ftv1时代,http://api.mytv666.top/api/qwt.php?t=国外频道&id=新时代1
Ftv2时代,http://api.mytv666.top/api/qwt.php?t=国外频道&id=新时代2
城市电视,http://api.mytv666.top/api/qwt.php?t=国外频道&id=城市电视
天映经典,http://api.mytv666.top/api/qwt.php?t=香港频道&id=天映经典
天映经典国,http://api.mytv666.top/api/qwt.php?t=香港频道&id=天映频道(粤)
天映经典粤,http://api.mytv666.top/api/qwt.php?t=香港频道&id=天映频道(国)
美亚电影国,http://api.mytv666.top/api/qwt.php?t=香港频道&id=美亚电影(国)
美亚电影粤,http://api.mytv666.top/api/qwt.php?t=香港频道&id=美亚电影(粤)
中国电影,http://api.mytv666.top/api/qwt.php?t=香港频道&id=中国电影频道

港澳台推流,#genre#
黃金翡翠台,https://hls-gateway.vpstv.net/streams/477554.m3u8
TVB翡翠台HD,https://hls-gateway.vpstv.net/streams/476929.m3u8
TVB明珠台HD,https://hls-gateway.vpstv.net/streams/476936.m3u8
TVBPlUS HD+,https://hls-gateway.vpstv.net/streams/476932.m3u8
TVB 星河,https://hls-gateway.vpstv.net/streams/709489.m3u8
TVB J1,https://hls-gateway.vpstv.net/streams/709490.m3u8
无线新闻台HD,https://hls-gateway.vpstv.net/streams/476926.m3u8
天映经典,https://hls-gateway.vpstv.net/streams/709488.m3u8
天映频道,https://hls-gateway.vpstv.net/streams/636710.m3u8
ViUTV HD,https://hls-gateway.vpstv.net/streams/476937.m3u8
ViUTV6 HD+,https://hls-gateway.vpstv.net/streams/476939.m3u8
mytvsuper亚洲,https://hls-gateway.vpstv.net/streams/709491.m3u8
TVB华语台,https://hls-gateway.vpstv.net/streams/709492.m3u8
香港台,https://hls-gateway.vpstv.net/streams/476923.m3u8
TVB戏曲台,https://hls-gateway.vpstv.net/streams/709493.m3u8
凤凰香港,https://hls-gateway.vpstv.net/streams/476960.m3u8
凤凰中文,https://hls-gateway.vpstv.net/streams/476959.m3u8
凤凰电影,https://hls-gateway.vpstv.net/streams/708910.m3u8
HOY76,https://hls-gateway.vpstv.net/streams/709270.m3u8
HOY 77,https://hls-gateway.vpstv.net/streams/645372.m3u8
HOY 78,https://hls-gateway.vpstv.net/streams/709088.m3u8
PHK31,https://hls-gateway.vpstv.net/streams/708707.m3u8
PHK32,https://hls-gateway.vpstv.net/streams/708708.m3u8
广东珠江,https://hls-gateway.vpstv.net/streams/709494.m3u8
NOW直播,https://hls-gateway.vpstv.net/streams/708921.m3u8
NOW新闻台,https://hls-gateway.vpstv.net/streams/477070.m3u8
NOW財經台,https://hls-gateway.vpstv.net/streams/477534.m3u8
凤凰资讯,https://hls-gateway.vpstv.net/streams/476958.m3u8
TVB1,https://hls-gateway.vpstv.net/streams/476199.m3u8
MOVIEMOVIE,https://hls-gateway.vpstv.net/streams/708928.m3u8
TVB经典台,https://hls-gateway.vpstv.net/streams/708898.m3u8
18台,https://hls-gateway.vpstv.net/streams/708886.m3u8
美亞電影台,https://hls-gateway.vpstv.net/streams/708901.m3u8
澳视澳门,https://hls-gateway.vpstv.net/streams/708913.m3u8
澳门-MACUA,https://hls-gateway.vpstv.net/streams/708914.m3u8
ChineseOpera（香港）,https://hls-gateway.vpstv.net/streams/708897.m3u8
Hands Up,https://hls-gateway.vpstv.net/streams/708905.m3u8
TVB娛樂新聞台,https://hls-gateway.vpstv.net/streams/708904.m3u8
TVB粤语片,https://hls-gateway.vpstv.net/streams/476225.m3u8
TVB功夫台,https://hls-gateway.vpstv.net/streams/476226.m3u8
新时代1,https://hls-gateway.vpstv.net/streams/709587.m3u8
新時代2,https://hls-gateway.vpstv.net/streams/709588.m3u8
新时代东部,https://hls-gateway.vpstv.net/streams/709589.m3u8
TVB News,https://hls-gateway.vpstv.net/streams/708884.m3u8
澳门莲花,https://hls-gateway.vpstv.net/streams/476223.m3u8
美亚高清电影台(粤语),https://hls-gateway.vpstv.net/streams/476212.m3u8
美亞電影台国语,https://hls-gateway.vpstv.net/streams/477078.m3u8
星空卫视,https://hls-gateway.vpstv.net/streams/709267.m3u8
星空国际,https://hls-gateway.vpstv.net/streams/709269.m3u8
华纳WBTV,https://hls-gateway.vpstv.net/streams/476977.m3u8
香港卫视,https://hls-gateway.vpstv.net/streams/708918.m3u8
香港卫视综艺台,https://hls-gateway.vpstv.net/streams/709374.m3u8
香港卫视财经台,https://hls-gateway.vpstv.net/streams/709375.m3u8
香港卫视时尚台,https://hls-gateway.vpstv.net/streams/709376.m3u8
香港卫视文旅台,https://hls-gateway.vpstv.net/streams/709377.m3u8
香港卫视国际台,https://hls-gateway.vpstv.net/streams/709378.m3u8
香港环球卫视,https://hls-gateway.vpstv.net/streams/709379.m3u8
DocsVille,https://hls-gateway.vpstv.net/streams/709452.m3u8
ActionHollywoodMovies,https://hls-gateway.vpstv.net/streams/709453.m3u8
RialtoClassicMovies,https://hls-gateway.vpstv.net/streams/709454.m3u8
PulseDocumentaries,https://hls-gateway.vpstv.net/streams/709455.m3u8
NOW70s,https://hls-gateway.vpstv.net/streams/709456.m3u8
NOW80s,https://hls-gateway.vpstv.net/streams/709457.m3u8
NOW90s00s,https://hls-gateway.vpstv.net/streams/709458.m3u8
NOWROCK,https://hls-gateway.vpstv.net/streams/709459.m3u8
Concerto,https://hls-gateway.vpstv.net/streams/709460.m3u8
28AI智慧岛,https://hls-gateway.vpstv.net/streams/709461.m3u8
SUPERSports,https://hls-gateway.vpstv.net/streams/709462.m3u8
SUPER獎門人,https://hls-gateway.vpstv.net/streams/709463.m3u8
SUPER EYT,https://hls-gateway.vpstv.net/streams/709464.m3u8
SUPER識食,https://hls-gateway.vpstv.net/streams/709465.m3u8
SUPER識嘆,https://hls-gateway.vpstv.net/streams/709466.m3u8
Now668,https://hls-gateway.vpstv.net/streams/709539.m3u8
SUPER劇場,https://hls-gateway.vpstv.net/streams/709468.m3u8
SUPER話當年,https://hls-gateway.vpstv.net/streams/709469.m3u8
SUPER Music,https://hls-gateway.vpstv.net/streams/709467.m3u8
TVB88,https://hls-gateway.vpstv.net/streams/709540.m3u8
CNN,https://hls-gateway.vpstv.net/streams/488932.m3u8
民視 HD,https://hls-gateway.vpstv.net/streams/476986.m3u8
人间卫视 HD,https://hls-gateway.vpstv.net/streams/488957.m3u8
台視 HD,https://hls-gateway.vpstv.net/streams/476982.m3u8
大愛電視 HD,https://hls-gateway.vpstv.net/streams/477082.m3u8
中視 HD,https://hls-gateway.vpstv.net/streams/476983.m3u8
霹雳台湾 HD,https://hls-gateway.vpstv.net/streams/488941.m3u8
华視 HD,https://hls-gateway.vpstv.net/streams/476985.m3u8
公視 HD,https://hls-gateway.vpstv.net/streams/476984.m3u8
幸福空間居家台 HD,https://hls-gateway.vpstv.net/streams/488986.m3u8
好消息,https://hls-gateway.vpstv.net/streams/476227.m3u8
原住民頻道,https://hls-gateway.vpstv.net/streams/476228.m3u8
客家電視台 HD,https://hls-gateway.vpstv.net/streams/476229.m3u8
BBC Earth,https://hls-gateway.vpstv.net/streams/477040.m3u8
Discovery,https://hls-gateway.vpstv.net/streams/476277.m3u8
TLC旅遊台,https://hls-gateway.vpstv.net/streams/488939.m3u8
動物星球,https://hls-gateway.vpstv.net/streams/477088.m3u8
CN卡通,https://hls-gateway.vpstv.net/streams/476247.m3u8
Nickjr卡通台,https://hls-gateway.vpstv.net/streams/477025.m3u8
MOMO親子台,https://hls-gateway.vpstv.net/streams/477060.m3u8
东森幼幼 HD,https://hls-gateway.vpstv.net/streams/476246.m3u8
纬来綜合 HD,https://hls-gateway.vpstv.net/streams/477086.m3u8
八大第1台 HD,https://hls-gateway.vpstv.net/streams/477071.m3u8
八大綜合台 HD,https://hls-gateway.vpstv.net/streams/477069.m3u8
三立台湾台 HD,https://hls-gateway.vpstv.net/streams/477050.m3u8
三立都會台 HD,https://hls-gateway.vpstv.net/streams/476232.m3u8
韓國娛樂台 HD,https://hls-gateway.vpstv.net/streams/708919.m3u8
東森綜合 HD,https://hls-gateway.vpstv.net/streams/476987.m3u8
東森超視 HD,https://hls-gateway.vpstv.net/streams/476234.m3u8
東森購物2,https://hls-gateway.vpstv.net/streams/488988.m3u8
東森亞洲衛視 HD,https://hls-gateway.vpstv.net/streams/476264.m3u8
中天綜合 HD,https://hls-gateway.vpstv.net/streams/477084.m3u8
中天亞洲台,https://hls-gateway.vpstv.net/streams/476241.m3u8
TVBS精彩台,https://hls-gateway.vpstv.net/streams/477075.m3u8
中天娱乐 HD,https://hls-gateway.vpstv.net/streams/476996.m3u8
東森戲劇 HD,https://hls-gateway.vpstv.net/streams/476994.m3u8
八大戏剧台 HD,https://hls-gateway.vpstv.net/streams/488934.m3u8
TVBS歡樂台,https://hls-gateway.vpstv.net/streams/477068.m3u8
纬來戲劇 HD,https://hls-gateway.vpstv.net/streams/477067.m3u8
八大精彩台,https://hls-gateway.vpstv.net/streams/477035.m3u8
MOMOTV HD,https://hls-gateway.vpstv.net/streams/476239.m3u8
東森購物3,https://hls-gateway.vpstv.net/streams/488989.m3u8
東森購物1,https://hls-gateway.vpstv.net/streams/488987.m3u8
三立財經新聞 HD,https://hls-gateway.vpstv.net/streams/488992.m3u8
壹新聞 HD,https://hls-gateway.vpstv.net/streams/488993.m3u8
年代新闻 HD,https://hls-gateway.vpstv.net/streams/709037.m3u8
東森新聞 HD,https://hls-gateway.vpstv.net/streams/476998.m3u8
中天新聞,https://hls-gateway.vpstv.net/streams/477695.m3u8
民視新聞 HD,https://hls-gateway.vpstv.net/streams/479210.m3u8
三立新聞 HD,https://hls-gateway.vpstv.net/streams/492922.m3u8
TVBS新闻台,https://hls-gateway.vpstv.net/streams/708927.m3u8
TVBS綜合,https://hls-gateway.vpstv.net/streams/477042.m3u8
東森財經新聞 HD,https://hls-gateway.vpstv.net/streams/477062.m3u8
非凡新聞,https://hls-gateway.vpstv.net/streams/477083.m3u8
華視新聞 HD,https://hls-gateway.vpstv.net/streams/476266.m3u8
东森购物5,https://hls-gateway.vpstv.net/streams/493136.m3u8
美亞電影台,https://hls-gateway.vpstv.net/streams/709286.m3u8
東森電影 HD,https://hls-gateway.vpstv.net/streams/476995.m3u8
纬来电影 HD,https://hls-gateway.vpstv.net/streams/477063.m3u8
龍祥時代 HD,https://hls-gateway.vpstv.net/streams/476295.m3u8
HBO HD,https://hls-gateway.vpstv.net/streams/476278.m3u8
東森洋片 HD,https://hls-gateway.vpstv.net/streams/476997.m3u8
AXN壹湾,https://hls-gateway.vpstv.net/streams/476296.m3u8
Hollywood HD,https://hls-gateway.vpstv.net/streams/477065.m3u8
壹电影 HD,https://hls-gateway.vpstv.net/streams/476280.m3u8
CINEMAX,https://hls-gateway.vpstv.net/streams/476283.m3u8
纬來育樂,https://hls-gateway.vpstv.net/streams/477081.m3u8
纬来体育 HD,https://hls-gateway.vpstv.net/streams/477026.m3u8
DAZN 1,https://hls-gateway.vpstv.net/streams/639643.m3u8
DAZN 2,https://hls-gateway.vpstv.net/streams/476991.m3u8
MOMO綜合台,https://hls-gateway.vpstv.net/streams/488940.m3u8
壹綜合 HD,https://hls-gateway.vpstv.net/streams/709284.m3u8
纬来日本 HD,https://hls-gateway.vpstv.net/streams/477039.m3u8
國興衛視,https://hls-gateway.vpstv.net/streams/476971.m3u8
BBC Lifestyle HD,https://hls-gateway.vpstv.net/streams/476671.m3u8
三立綜合台,https://hls-gateway.vpstv.net/streams/476257.m3u8
Z频道 HD,https://hls-gateway.vpstv.net/streams/525785.m3u8
ANIMAX,https://hls-gateway.vpstv.net/streams/477583.m3u8
纬来精彩 HD,https://hls-gateway.vpstv.net/streams/476286.m3u8
寰宇新聞台,https://hls-gateway.vpstv.net/streams/476270.m3u8
寰宇财经台,https://hls-gateway.vpstv.net/streams/488994.m3u8
历史频道,https://hls-gateway.vpstv.net/streams/525779.m3u8
EYE戲劇台,https://hls-gateway.vpstv.net/streams/476287.m3u8
八大娛樂台 HD,https://hls-gateway.vpstv.net/streams/477064.m3u8
三立戲劇台,https://hls-gateway.vpstv.net/streams/476288.m3u8
非凡商业台,https://hls-gateway.vpstv.net/streams/488936.m3u8
達文西頻道,https://hls-gateway.vpstv.net/streams/493134.m3u8
探索亞洲,https://hls-gateway.vpstv.net/streams/476978.m3u8
探索科学,https://hls-gateway.vpstv.net/streams/489008.m3u8
華納電影,https://hls-gateway.vpstv.net/streams/476301.m3u8
美食星球,https://hls-gateway.vpstv.net/streams/476263.m3u8
HGTV居家樂活,https://hls-gateway.vpstv.net/streams/476328.m3u8
彭博财经台,https://hls-gateway.vpstv.net/streams/493132.m3u8
公視三台 HD,https://hls-gateway.vpstv.net/streams/493131.m3u8
大爱二台 HD,https://hls-gateway.vpstv.net/streams/493133.m3u8
亞洲旅遊,https://hls-gateway.vpstv.net/streams/476274.m3u8
寰宇新聞台湾台,https://hls-gateway.vpstv.net/streams/708931.m3u8
高点综合 HD,https://hls-gateway.vpstv.net/streams/709645.m3u8
第一商業,https://hls-gateway.vpstv.net/streams/709648.m3u8
民視第一台 HD,https://hls-gateway.vpstv.net/streams/476243.m3u8
民視台湾台 HD,https://hls-gateway.vpstv.net/streams/476244.m3u8
中視菁采 HD,https://hls-gateway.vpstv.net/streams/476260.m3u8
中視新聞 HD,https://hls-gateway.vpstv.net/streams/476269.m3u8
台視新聞 HD,https://hls-gateway.vpstv.net/streams/476268.m3u8
台視財經 HD,https://hls-gateway.vpstv.net/streams/476271.m3u8
AMC HD,https://hls-gateway.vpstv.net/streams/477058.m3u8
HBO HiTS,https://hls-gateway.vpstv.net/streams/476972.m3u8
HBO family,https://hls-gateway.vpstv.net/streams/476973.m3u8
生命电视,http://211.73.19.201/live/AB167E56-808C-81D4-6471-76DC400D5192.m3u8?fmt=x264_1200K_ts\u0026cpid=admin\u0026size=1920X1080
台湾番薯電視台,https://hls-gateway.vpstv.net/streams/495096.m3u8
唯心电视,https://hls-gateway.vpstv.net/streams/709571.m3u8
博斯運動,https://hls-gateway.vpstv.net/streams/477034.m3u8
博斯高球1,https://hls-gateway.vpstv.net/streams/477089.m3u8
博斯高球2,https://hls-gateway.vpstv.net/streams/477073.m3u8
博斯魅力,https://hls-gateway.vpstv.net/streams/477598.m3u8
博斯網球,https://hls-gateway.vpstv.net/streams/477602.m3u8
博斯無限,https://hls-gateway.vpstv.net/streams/477603.m3u8
博斯運動 2,https://hls-gateway.vpstv.net/streams/477029.m3u8
博斯無限 Ⅱ,https://hls-gateway.vpstv.net/streams/477604.m3u8
镜新闻news,https://hls-gateway.vpstv.net/streams/476272.m3u8
龍華动画,https://hls-gateway.vpstv.net/streams/493135.m3u8
龙华洋片 HD,https://hls-gateway.vpstv.net/streams/477076.m3u8
龍華日韓,https://hls-gateway.vpstv.net/streams/476231.m3u8
龍華經典,https://hls-gateway.vpstv.net/streams/476294.m3u8
龍華電影,https://hls-gateway.vpstv.net/streams/476300.m3u8
龍華戲劇,https://hls-gateway.vpstv.net/streams/476293.m3u8
靖天國際台,https://hls-gateway.vpstv.net/streams/476254.m3u8
CCM 天映经典,https://hls-gateway.vpstv.net/streams/476310.m3u8
